user_id,touchpoint,touchpoint_id,position,converted,journey_id,conversion_probability,timestamp
296,email,0,5,False,899,0.01143072,2023-12-07 09:00:00
296,search,2,6,False,899,0.049139999999999996,2023-12-08 03:00:00
296,retargeting,3,7,False,899,0.0148038265841881,2023-12-09 00:00:00
296,direct,4,8,False,899,0.042646500000000004,2023-12-10 14:00:00
296,search,2,9,False,899,0.2985255,2023-12-11 09:00:00
296,email,0,0,False,900,0.012599999999999998,2023-12-28 00:00:00
296,retargeting,3,1,False,900,0.025088000000000003,2023-12-29 10:00:00
296,search,2,2,True,900,0.39,2023-12-30 23:00:00
297,email,0,0,False,901,0.008,2023-08-12 07:00:00
297,retargeting,3,1,False,901,0.017920000000000002,2023-08-13 11:00:00
297,social,1,2,False,901,0.015360000000000002,2023-08-14 09:00:00
297,email,0,3,False,901,0.027993600000000007,2023-08-15 13:00:00
297,retargeting,3,4,False,901,0.016329600000000003,2023-08-16 08:00:00
297,social,1,5,False,901,0.008398080000000002,2023-08-17 05:00:00
297,social,1,6,False,901,0.00238085568,2023-08-18 04:00:00
297,social,1,0,False,902,0.01152,2023-04-22 16:00:00
297,social,1,1,False,902,0.006048,2023-04-23 10:00:00
297,direct,4,2,False,902,0.2,2023-04-24 01:00:00
297,retargeting,3,3,False,902,0.0336,2023-04-25 23:00:00
297,retargeting,3,4,False,902,0.02016,2023-04-26 22:00:00
298,email,0,0,False,903,0.006999999999999999,2023-06-09 20:00:00
298,social,1,1,False,903,0.06,2023-06-10 08:00:00
298,direct,4,2,False,903,0.25,2023-06-11 01:00:00
298,search,2,3,False,903,0.05616,2023-06-12 06:00:00
298,direct,4,4,False,903,0.2025,2023-06-13 06:00:00
298,email,0,0,False,904,0.006999999999999999,2023-10-01 05:00:00
298,direct,4,0,False,905,0.25,2023-02-13 07:00:00
298,direct,4,1,False,905,0.225,2023-02-14 14:00:00
298,search,2,0,True,906,0.11699999999999999,2023-10-23 07:00:00
298,email,0,0,False,907,0.006999999999999999,2023-11-22 15:00:00
298,search,2,1,False,907,0.08424,2023-11-23 04:00:00
299,direct,4,0,True,908,0.065,2023-10-05 04:00:00
299,search,2,0,False,909,0.060840000000000005,2023-11-28 21:00:00
299,retargeting,3,1,False,909,0.081536,2023-11-29 12:00:00
299,social,1,2,False,909,0.008064,2023-11-30 09:00:00
299,direct,4,3,False,909,0.065,2023-12-01 16:00:00
299,retargeting,3,4,False,909,0.04000751999999999,2023-12-02 10:00:00
299,direct,4,5,False,909,0.05265,2023-12-03 04:00:00
299,retargeting,3,6,False,909,0.026248933871999995,2023-12-04 08:00:00
299,direct,4,7,False,909,0.03454366500000001,2023-12-05 12:00:00
299,retargeting,3,8,False,909,0.013949759665869551,2023-12-06 19:00:00
299,email,0,9,False,909,0.0168,2023-12-07 22:00:00
299,search,2,0,False,910,0.060840000000000005,2023-07-20 06:00:00
299,direct,4,0,False,911,0.065,2023-11-29 00:00:00
299,email,0,1,False,911,0.028800000000000006,2023-11-30 09:00:00
299,retargeting,3,2,False,911,0.06585599999999998,2023-12-01 06:00:00
299,search,2,0,False,912,0.060840000000000005,2023-01-16 20:00:00
299,social,1,1,False,912,0.010079999999999999,2023-01-17 21:00:00
299,search,2,2,False,912,0.029568240000000003,2023-01-18 16:00:00
299,retargeting,3,3,False,912,0.15288,2023-01-19 03:00:00
299,search,2,4,False,912,0.07544336436000001,2023-01-20 19:00:00
299,email,0,5,False,912,0.0168,2023-01-21 23:00:00
299,social,1,6,True,912,0.0102036672,2023-01-22 23:00:00
300,social,1,0,False,913,0.0144,2023-10-30 15:00:00
300,social,1,1,False,913,0.00756,2023-10-31 10:00:00
300,email,0,2,False,913,0.06,2023-11-01 18:00:00
300,retargeting,3,3,False,913,0.05879999999999999,2023-11-02 17:00:00
300,direct,4,4,False,913,0.25,2023-11-03 20:00:00
300,search,2,5,False,913,0.10919999999999999,2023-11-04 08:00:00
300,retargeting,3,6,False,913,0.05307120000000001,2023-11-05 07:00:00
300,social,1,7,False,913,0.0012811003774778162,2023-11-06 21:00:00
300,retargeting,3,8,False,913,0.01874923848,2023-11-07 18:00:00
300,social,1,9,False,913,0.0006808292657071883,2023-11-08 21:00:00
300,email,0,0,False,914,0.01,2023-06-17 21:00:00
300,direct,4,1,True,914,0.25,2023-06-18 12:00:00
301,retargeting,3,0,False,915,0.00448,2023-01-20 19:00:00
301,retargeting,3,1,False,915,0.022579199999999997,2023-01-21 09:00:00
301,email,0,2,False,915,0.0112,2023-01-22 11:00:00
301,email,0,3,False,915,0.008064000000000002,2023-01-23 23:00:00
301,social,1,4,False,915,0.036,2023-01-24 00:00:00
301,retargeting,3,5,False,915,0.012149506535040001,2023-01-25 23:00:00
301,social,1,0,False,916,0.036,2023-12-12 06:00:00
301,direct,4,1,False,916,0.25,2023-12-13 11:00:00
301,direct,4,0,False,917,0.25,2023-12-06 14:00:00
301,search,2,1,False,917,0.08424,2023-12-07 06:00:00
301,retargeting,3,2,False,917,0.069888,2023-12-08 06:00:00
301,email,0,3,False,917,0.008960000000000001,2023-12-09 17:00:00
301,email,0,4,False,917,0.007055999999999998,2023-12-10 22:00:00
301,search,2,5,False,917,0.048361131,2023-12-11 01:00:00
301,social,1,6,False,917,0.05399999999999999,2023-12-12 19:00:00
301,email,0,7,False,917,0.014061928860000001,2023-12-13 14:00:00
301,direct,4,8,False,917,0.10761680250000003,2023-12-14 00:00:00
301,search,2,9,False,917,0.020817881134014518,2023-12-15 20:00:00
301,social,1,0,False,918,0.036,2023-03-19 03:00:00
301,retargeting,3,1,False,918,0.025087999999999996,2023-03-20 20:00:00
301,search,2,2,True,918,0.39,2023-03-21 13:00:00
301,email,0,0,False,919,0.006999999999999999,2023-05-22 13:00:00
301,search,2,1,False,919,0.08424,2023-05-23 01:00:00
302,direct,4,0,False,920,0.065,2023-10-16 16:00:00
302,retargeting,3,1,False,920,0.043904,2023-10-17 04:00:00
302,social,1,2,False,920,0.008064,2023-10-18 04:00:00
302,direct,4,3,False,920,0.04738500000000001,2023-10-19 06:00:00
302,retargeting,3,4,False,920,0.04000751999999999,2023-10-20 12:00:00
302,email,0,0,False,921,0.015,2023-12-17 18:00:00
302,retargeting,3,1,False,921,0.043904,2023-12-18 05:00:00
302,direct,4,2,False,921,0.065,2023-12-19 11:00:00
302,search,2,0,False,922,0.060840000000000005,2023-08-03 02:00:00
302,direct,4,1,False,922,0.065,2023-08-04 04:00:00
302,social,1,2,False,922,0.008064,2023-08-05 00:00:00
302,search,2,0,False,923,0.060840000000000005,2023-12-20 12:00:00
302,retargeting,3,1,False,923,0.081536,2023-12-21 11:00:00
302,email,0,2,False,923,0.024,2023-12-22 04:00:00
302,email,0,0,False,924,0.015,2023-03-17 08:00:00
302,search,2,1,False,924,0.043804800000000005,2023-03-18 10:00:00
302,retargeting,3,2,False,924,0.12230399999999998,2023-03-19 04:00:00
303,social,1,0,False,925,0.043199999999999995,2023-10-07 21:00:00
303,email,0,1,False,925,0.057600000000000005,2023-10-08 12:00:00
303,direct,4,2,False,925,0.25,2023-10-09 15:00:00
303,email,0,3,False,925,0.0082944,2023-10-10 12:00:00
304,email,0,0,False,926,0.020159999999999997,2023-03-08 18:00:00
304,direct,4,0,False,927,0.04000000000000001,2023-06-10 08:00:00
304,retargeting,3,1,False,927,0.037632,2023-06-11 13:00:00
304,social,1,2,False,927,0.018144,2023-06-12 14:00:00
304,email,0,3,False,927,0.096768,2023-06-13 23:00:00
304,direct,4,4,False,927,0.026244000000000007,2023-06-14 00:00:00
304,email,0,0,False,928,0.020159999999999997,2023-03-27 02:00:00
304,social,1,1,False,928,0.0648,2023-03-28 20:00:00
304,retargeting,3,2,False,928,0.056448,2023-03-29 06:00:00
304,direct,4,3,False,928,0.04000000000000001,2023-03-30 01:00:00
304,retargeting,3,4,False,928,0.038102399999999995,2023-03-31 00:00:00
304,retargeting,3,5,False,928,0.030862943999999996,2023-04-01 06:00:00
304,social,1,6,False,928,0.00803538792,2023-04-02 19:00:00
304,email,0,7,False,928,0.0404983551168,2023-04-03 10:00:00
304,direct,4,8,False,928,0.023619600000000008,2023-04-04 22:00:00
304,retargeting,3,9,False,928,0.008716606968359061,2023-04-05 05:00:00
304,retargeting,3,0,False,929,0.00672,2023-04-25 06:00:00
304,direct,4,1,False,929,0.04000000000000001,2023-04-26 23:00:00
304,retargeting,3,2,False,929,0.04572288,2023-04-27 04:00:00
304,retargeting,3,3,False,929,0.046294416000000005,2023-04-28 20:00:00
304,search,2,4,True,929,0.1176,2023-04-29 17:00:00
305,search,2,0,False,930,0.09828,2023-02-13 15:00:00
305,search,2,1,False,930,0.06368544,2023-02-14 13:00:00
305,retargeting,3,2,True,930,0.39312,2023-02-15 22:00:00
305,social,1,0,False,931,0.03888,2023-02-10 07:00:00
305,direct,4,1,False,931,0.04000000000000001,2023-02-11 23:00:00
306,email,0,0,False,932,0.0044800000000000005,2023-06-25 03:00:00
306,search,2,0,False,933,0.0504,2023-02-25 22:00:00
306,social,1,0,False,934,0.02592,2023-06-04 14:00:00
306,search,2,1,False,934,0.036288,2023-06-05 06:00:00
306,search,2,2,False,934,0.040824000000000006,2023-06-06 12:00:00
306,retargeting,3,3,True,934,0.14976,2023-06-07 02:00:00
306,direct,4,0,False,935,0.03200000000000001,2023-11-19 11:00:00
306,email,0,1,False,935,0.008601600000000001,2023-11-20 13:00:00
306,search,2,2,False,935,0.030240000000000003,2023-11-21 01:00:00
306,retargeting,3,3,False,935,0.14976,2023-11-22 21:00:00
307,search,2,0,False,936,0.032760000000000004,2023-08-14 07:00:00
307,email,0,1,False,936,0.015360000000000002,2023-08-15 18:00:00
307,search,2,2,False,936,0.015921360000000002,2023-08-16 09:00:00
307,retargeting,3,3,False,936,0.32759999999999995,2023-08-17 06:00:00
307,email,0,4,False,936,0.006531840000000001,2023-08-18 12:00:00
307,retargeting,3,5,False,936,0.095256,2023-08-19 21:00:00
307,direct,4,6,False,936,0.04000000000000001,2023-08-20 20:00:00
307,social,1,7,False,936,0.004535999999999999,2023-08-21 14:00:00
307,social,1,0,False,937,0.01296,2023-11-30 15:00:00
307,retargeting,3,1,False,937,0.09407999999999998,2023-12-01 07:00:00
307,retargeting,3,0,False,938,0.0168,2023-07-24 18:00:00
307,direct,4,1,False,938,0.04000000000000001,2023-07-25 03:00:00
307,retargeting,3,2,False,938,0.1143072,2023-07-26 18:00:00
307,direct,4,3,False,938,0.032400000000000005,2023-07-27 17:00:00
307,search,2,4,False,938,0.07644,2023-07-28 05:00:00
307,social,1,5,False,938,0.004535999999999999,2023-07-29 18:00:00
307,email,0,6,False,938,0.0336,2023-07-30 03:00:00
307,search,2,7,False,938,0.0100304568,2023-07-31 03:00:00
307,retargeting,3,8,False,938,0.04996291472163484,2023-08-01 23:00:00
307,social,1,9,False,938,0.0029760695999999994,2023-08-02 06:00:00
307,direct,4,0,False,939,0.04000000000000001,2023-08-27 22:00:00
307,social,1,1,False,939,0.00756,2023-08-28 03:00:00
307,email,0,0,False,940,0.008,2023-10-04 10:00:00
307,search,2,1,False,940,0.023587199999999996,2023-10-05 21:00:00
307,social,1,2,False,940,0.01728,2023-10-06 14:00:00
307,email,0,3,False,940,0.027993600000000007,2023-10-07 02:00:00
308,search,2,0,False,941,0.35100000000000003,2023-06-08 03:00:00
308,retargeting,3,1,False,941,0.069888,2023-06-09 12:00:00
308,direct,4,0,True,942,0.25,2023-03-30 11:00:00
308,search,2,0,False,943,0.35100000000000003,2023-11-12 19:00:00
308,email,0,1,False,943,0.010752000000000001,2023-11-13 23:00:00
308,search,2,2,False,943,0.255879,2023-11-14 13:00:00
308,email,0,3,False,943,0.00580608,2023-11-15 21:00:00
308,search,2,4,False,943,0.11751754833000001,2023-11-16 15:00:00
308,direct,4,5,False,943,0.25,2023-11-17 18:00:00
308,direct,4,6,True,943,0.225,2023-11-18 22:00:00
308,search,2,0,False,944,0.35100000000000003,2023-08-20 19:00:00
308,direct,4,0,False,945,0.25,2023-12-20 14:00:00
308,retargeting,3,1,False,945,0.037632,2023-12-21 17:00:00
308,direct,4,2,False,945,0.2025,2023-12-22 08:00:00
308,retargeting,3,3,False,945,0.05715359999999999,2023-12-23 02:00:00
308,retargeting,3,4,False,945,0.030862943999999996,2023-12-24 03:00:00
308,email,0,5,False,945,0.006272,2023-12-25 14:00:00
308,direct,4,6,False,945,0.08716961002500001,2023-12-26 04:00:00
308,email,0,7,False,945,0.00508032,2023-12-27 19:00:00
308,search,2,8,False,945,0.14742,2023-12-28 19:00:00
308,retargeting,3,9,False,945,0.011801040605591265,2023-12-29 04:00:00
309,social,1,0,False,946,0.0648,2023-02-15 00:00:00
309,email,0,1,False,946,0.09072,2023-02-16 20:00:00
309,retargeting,3,2,False,946,0.037632,2023-02-17 22:00:00
309,social,1,3,False,946,0.0551124,2023-02-18 08:00:00
309,direct,4,4,False,946,0.065,2023-02-19 23:00:00
309,retargeting,3,5,False,946,0.022861440000000004,2023-02-20 00:00:00
309,email,0,6,False,946,0.008332994880000002,2023-02-21 20:00:00
309,email,0,7,False,946,0.006749725852800001,2023-02-22 21:00:00
309,retargeting,3,8,False,946,0.012149506535040001,2023-02-23 21:00:00
309,social,1,9,False,946,0.01334174535973326,2023-02-24 03:00:00
309,direct,4,0,False,947,0.065,2023-12-28 16:00:00
309,retargeting,3,1,False,947,0.025088000000000003,2023-12-29 03:00:00
309,direct,4,2,False,947,0.05265,2023-12-30 16:00:00
309,direct,4,3,False,947,0.04264650000000001,2023-12-31 03:00:00
309,retargeting,3,4,False,947,0.022861440000000004,2024-01-01 18:00:00
309,direct,4,5,False,947,0.02266409860650001,2024-01-02 00:00:00
309,search,2,6,False,947,0.27299999999999996,2024-01-03 13:00:00
309,retargeting,3,7,False,947,0.022563369279360007,2024-01-04 23:00:00
309,social,1,8,False,947,0.034019999999999995,2024-01-05 10:00:00
309,email,0,9,False,947,0.05291999999999999,2024-01-06 06:00:00
310,email,0,0,False,948,0.00448,2023-06-18 17:00:00
310,social,1,1,False,948,0.162,2023-06-19 01:00:00
310,retargeting,3,2,True,948,0.169344,2023-06-20 16:00:00
311,search,2,0,False,949,0.0936,2023-08-04 14:00:00
311,direct,4,1,True,949,0.052000000000000005,2023-08-05 11:00:00
311,social,1,0,True,950,0.03456,2023-05-22 20:00:00
311,social,1,0,False,951,0.03456,2023-11-09 00:00:00
311,email,0,1,False,951,0.060480000000000006,2023-11-10 07:00:00
311,email,0,2,False,951,0.045360000000000004,2023-11-11 02:00:00
311,retargeting,3,3,False,951,0.037632,2023-11-12 13:00:00
311,social,1,4,False,951,0.022674816,2023-11-13 16:00:00
311,search,2,5,False,951,0.21839999999999998,2023-11-14 01:00:00
311,search,2,6,False,951,0.0530712,2023-11-15 14:00:00
311,direct,4,7,True,951,0.052000000000000005,2023-11-16 05:00:00
311,retargeting,3,0,False,952,0.0035840000000000004,2023-12-16 14:00:00
311,search,2,1,False,952,0.37440000000000007,2023-12-17 20:00:00
311,search,2,0,False,953,0.0936,2023-11-19 03:00:00
312,retargeting,3,0,False,954,0.0084,2023-06-25 04:00:00
312,retargeting,3,1,False,954,0.04233599999999999,2023-06-26 20:00:00
312,direct,4,2,False,954,0.25,2023-06-27 00:00:00
312,retargeting,3,3,True,954,0.052081218000000006,2023-06-28 16:00:00
312,social,1,0,False,955,0.043199999999999995,2023-05-08 05:00:00
312,direct,4,1,False,955,0.25,2023-05-09 21:00:00
312,social,1,2,False,955,0.016329600000000003,2023-05-10 06:00:00
312,search,2,3,False,955,0.06739200000000002,2023-05-11 06:00:00
312,retargeting,3,4,False,955,0.10919999999999999,2023-05-12 00:00:00
312,direct,4,5,False,955,0.164025,2023-05-13 09:00:00
312,direct,4,6,False,955,0.13286025,2023-05-14 20:00:00
312,retargeting,3,7,False,955,0.0428652,2023-05-15 14:00:00
312,search,2,0,False,956,0.14040000000000002,2023-02-11 17:00:00
312,social,1,1,False,956,0.025199999999999997,2023-02-12 15:00:00
312,search,2,0,False,957,0.14040000000000002,2023-08-14 11:00:00
312,retargeting,3,1,False,957,0.08736000000000001,2023-08-15 11:00:00
313,social,1,0,False,958,0.07776,2023-12-15 02:00:00
313,direct,4,1,False,958,0.065,2023-12-16 09:00:00
313,retargeting,3,2,False,958,0.07056,2023-12-17 19:00:00
313,email,0,3,False,958,0.018432,2023-12-18 01:00:00
313,email,0,4,False,958,0.0145152,2023-12-19 23:00:00
313,email,0,5,False,958,0.011757312,2023-12-20 09:00:00
313,email,0,6,False,958,0.008571080448000002,2023-12-21 07:00:00
313,search,2,7,False,958,0.058968000000000007,2023-12-22 16:00:00
313,search,2,8,False,958,0.053071200000000006,2023-12-23 21:00:00
313,direct,4,0,False,959,0.065,2023-11-24 09:00:00
313,retargeting,3,0,False,960,0.0084,2023-11-03 19:00:00
313,social,1,1,False,960,0.04536,2023-11-04 05:00:00
313,retargeting,3,2,False,960,0.0571536,2023-11-05 12:00:00
313,direct,4,3,False,960,0.065,2023-11-06 08:00:00
313,retargeting,3,4,False,960,0.0312487308,2023-11-07 11:00:00
313,retargeting,3,5,False,960,0.0227803247532,2023-11-08 17:00:00
313,email,0,6,False,960,0.016128,2023-11-09 07:00:00
313,search,2,7,True,960,0.32760000000000006,2023-11-10 17:00:00
313,retargeting,3,0,False,961,0.0084,2023-03-03 22:00:00
313,direct,4,1,False,961,0.065,2023-03-04 12:00:00
313,email,0,2,False,961,0.02304,2023-03-05 07:00:00
313,retargeting,3,3,False,961,0.0642978,2023-03-06 14:00:00
313,email,0,4,False,961,0.013063680000000001,2023-03-07 12:00:00
314,direct,4,0,True,962,0.25,2023-03-08 13:00:00
314,social,1,0,False,963,0.16199999999999998,2023-05-25 03:00:00
314,email,0,1,False,963,0.048384,2023-05-26 20:00:00
314,retargeting,3,2,False,963,0.04032000000000001,2023-05-27 17:00:00
314,email,0,3,False,963,0.0069672959999999996,2023-05-28 14:00:00
314,retargeting,3,4,False,963,0.027216,2023-05-29 18:00:00
314,retargeting,3,5,False,963,0.022044960000000002,2023-05-30 21:00:00
314,social,1,6,False,963,0.030132704699999995,2023-05-31 05:00:00
314,email,0,7,False,963,0.009841100293382402,2023-06-01 14:00:00
314,direct,4,8,False,963,0.25,2023-06-02 06:00:00
314,email,0,9,False,963,0.00139465711493745,2023-06-03 11:00:00
314,social,1,0,False,964,0.16199999999999998,2023-06-06 08:00:00
314,email,0,1,False,964,0.048384,2023-06-07 08:00:00
314,search,2,2,False,964,0.162,2023-06-08 21:00:00
314,direct,4,3,False,964,0.25,2023-06-09 01:00:00
314,retargeting,3,4,False,964,0.062400000000000004,2023-06-10 15:00:00
314,search,2,5,True,964,0.6889050000000001,2023-06-11 07:00:00
314,social,1,0,False,965,0.16199999999999998,2023-07-21 00:00:00
314,social,1,0,False,966,0.16199999999999998,2023-06-15 22:00:00
314,retargeting,3,1,False,966,0.02688,2023-06-16 14:00:00
314,social,1,2,False,966,0.061236000000000006,2023-06-17 07:00:00
314,social,1,3,False,966,0.04340101500000001,2023-06-18 04:00:00
314,direct,4,4,False,966,0.25,2023-06-19 02:00:00
314,email,0,5,False,966,0.028224,2023-06-20 02:00:00
314,direct,4,6,False,966,0.2025,2023-06-21 12:00:00
315,email,0,0,False,967,0.0056,2023-09-06 14:00:00
315,email,0,1,False,967,0.009676800000000001,2023-09-07 12:00:00
315,social,1,2,False,967,0.0432,2023-09-08 08:00:00
315,social,1,3,False,967,0.03402,2023-09-09 01:00:00
315,direct,4,4,False,967,0.04000000000000001,2023-09-10 18:00:00
315,search,2,5,False,967,0.034398,2023-09-11 15:00:00
315,email,0,6,False,967,0.0019682200586764805,2023-09-12 10:00:00
315,retargeting,3,7,True,967,0.17472000000000001,2023-09-13 11:00:00
315,search,2,0,False,968,0.0819,2023-10-02 09:00:00
315,retargeting,3,1,False,968,0.139776,2023-10-03 15:00:00
316,search,2,0,False,969,0.09,2023-04-05 12:00:00
316,search,2,0,False,970,0.09,2023-10-19 09:00:00
316,retargeting,3,1,False,970,0.033280000000000004,2023-10-20 17:00:00
316,social,1,2,False,970,0.0378,2023-10-21 02:00:00
316,email,0,3,False,970,0.040319999999999995,2023-10-22 20:00:00
316,retargeting,3,4,False,970,0.016329600000000003,2023-10-23 02:00:00
316,search,2,5,False,970,0.18600435,2023-10-24 04:00:00
316,retargeting,3,0,False,971,0.0032,2023-02-23 04:00:00
316,retargeting,3,1,False,971,0.016128,2023-02-24 18:00:00
316,social,1,2,False,971,0.0252,2023-02-25 04:00:00
316,direct,4,0,False,972,0.25,2023-12-24 18:00:00
316,retargeting,3,0,False,973,0.0032,2023-10-08 02:00:00
316,search,2,1,False,973,0.36,2023-10-09 00:00:00
316,social,1,2,False,973,0.0378,2023-10-10 04:00:00
316,direct,4,3,False,973,0.25,2023-10-11 00:00:00
316,direct,4,4,True,973,0.225,2023-10-12 07:00:00
317,social,1,0,False,974,0.01944,2023-03-07 16:00:00
317,direct,4,1,False,974,0.04000000000000001,2023-03-08 09:00:00
317,social,1,2,False,974,0.007348320000000001,2023-03-09 06:00:00
317,email,0,3,False,974,0.04608,2023-03-10 09:00:00
317,social,1,4,False,974,0.01033121304,2023-03-11 18:00:00
317,direct,4,5,False,974,0.026244000000000007,2023-03-12 19:00:00
317,email,0,0,False,975,0.0096,2023-05-14 05:00:00
317,direct,4,1,False,975,0.04000000000000001,2023-05-15 06:00:00
317,social,1,2,False,975,0.02592,2023-05-16 15:00:00
317,direct,4,3,False,975,0.032400000000000005,2023-05-17 12:00:00
317,direct,4,4,True,975,0.026244000000000007,2023-05-18 02:00:00
317,email,0,0,False,976,0.0096,2023-12-03 02:00:00
318,email,0,0,False,977,0.0096,2023-04-30 00:00:00
318,search,2,1,False,977,0.07776,2023-05-01 15:00:00
318,retargeting,3,2,False,977,0.09360000000000002,2023-05-02 21:00:00
318,search,2,3,False,977,0.23328000000000004,2023-05-03 17:00:00
318,social,1,0,True,978,0.0648,2023-06-20 07:00:00
319,email,0,0,False,979,0.0144,2023-04-26 16:00:00
319,search,2,1,False,979,0.10108800000000001,2023-04-27 01:00:00
319,direct,4,0,False,980,0.065,2023-04-04 18:00:00
319,email,0,0,False,981,0.0144,2023-02-19 01:00:00
319,email,0,1,False,981,0.024883200000000005,2023-02-20 12:00:00
319,retargeting,3,2,False,981,0.07056,2023-02-21 13:00:00
319,social,1,3,False,981,0.09072,2023-02-22 09:00:00
319,retargeting,3,4,False,981,0.047628,2023-02-23 03:00:00
319,social,1,5,False,981,0.02204496,2023-02-24 14:00:00
319,social,1,6,False,981,0.017856417600000004,2023-02-25 07:00:00
319,search,2,0,False,982,0.1404,2023-07-07 03:00:00
319,direct,4,1,False,982,0.065,2023-07-08 10:00:00
319,social,1,2,False,982,0.036288,2023-07-09 18:00:00
319,social,1,3,False,982,0.028576799999999996,2023-07-10 15:00:00
319,retargeting,3,4,False,982,0.05879999999999999,2023-07-11 22:00:00
319,email,0,5,False,982,0.06048,2023-07-12 21:00:00
319,direct,4,0,False,983,0.065,2023-01-11 11:00:00
319,retargeting,3,1,False,983,0.04703999999999999,2023-01-12 13:00:00
320,social,1,0,False,984,0.043199999999999995,2023-11-23 21:00:00
320,email,0,1,False,984,0.0756,2023-11-24 13:00:00
320,direct,4,2,False,984,0.065,2023-11-25 15:00:00
320,retargeting,3,3,False,984,0.06585599999999998,2023-11-26 17:00:00
320,search,2,0,False,985,0.15209999999999999,2023-10-10 14:00:00
320,social,1,0,False,986,0.043199999999999995,2023-11-01 04:00:00
320,email,0,1,False,986,0.0756,2023-11-02 19:00:00
320,direct,4,2,False,986,0.065,2023-11-03 16:00:00
320,social,1,3,False,986,0.0367416,2023-11-04 09:00:00
320,retargeting,3,4,False,986,0.043904,2023-11-05 08:00:00
320,retargeting,3,5,False,986,0.0395136,2023-11-06 21:00:00
320,search,2,0,True,987,0.15209999999999999,2023-09-25 11:00:00
320,direct,4,0,False,988,0.065,2023-09-18 11:00:00
320,email,0,1,False,988,0.02016,2023-09-19 03:00:00
320,retargeting,3,2,False,988,0.0526848,2023-09-20 21:00:00
320,social,1,3,False,988,0.05039999999999999,2023-09-21 23:00:00
320,retargeting,3,4,False,988,0.03556224,2023-09-22 03:00:00
320,email,0,5,False,988,0.028934009999999996,2023-09-23 04:00:00
320,email,0,6,False,988,0.006249746160000001,2023-09-24 06:00:00
320,retargeting,3,7,False,988,0.01889923238784,2023-09-25 05:00:00
321,direct,4,0,False,989,0.04000000000000001,2023-06-17 06:00:00
321,search,2,0,False,990,0.0252,2023-07-13 06:00:00
321,retargeting,3,1,False,990,0.12480000000000001,2023-07-14 08:00:00
321,direct,4,2,False,990,0.04000000000000001,2023-07-15 23:00:00
321,direct,4,3,False,990,0.03600000000000001,2023-07-16 03:00:00
321,social,1,4,False,990,0.006803999999999999,2023-07-17 01:00:00
321,search,2,5,False,990,0.006249746160000001,2023-07-18 18:00:00
321,retargeting,3,6,False,990,0.09211644000000001,2023-07-19 04:00:00
321,search,2,7,False,990,0.022780324753200003,2023-07-20 08:00:00
321,email,0,0,False,991,0.0096,2023-12-06 03:00:00
321,email,0,1,False,991,0.0165888,2023-12-07 05:00:00
321,search,2,2,False,991,0.01512,2023-12-08 11:00:00
321,direct,4,0,False,992,0.04000000000000001,2023-05-03 19:00:00
321,social,1,1,False,992,0.01134,2023-05-04 13:00:00
321,email,0,2,False,992,0.0576,2023-05-05 16:00:00
321,search,2,3,False,992,0.012096,2023-05-06 12:00:00
321,direct,4,4,False,992,0.026244000000000007,2023-05-07 01:00:00
321,email,0,5,False,992,0.007838208000000001,2023-05-08 13:00:00
321,social,1,6,False,992,0.0114791256,2023-05-09 00:00:00
321,search,2,7,False,992,0.0069441623999999995,2023-05-10 04:00:00
321,search,2,0,False,993,0.0252,2023-08-17 04:00:00
322,social,1,0,False,994,0.0144,2023-11-23 00:00:00
322,search,2,1,False,994,0.033696,2023-11-24 00:00:00
322,email,0,2,False,994,0.06,2023-11-25 17:00:00
322,social,1,3,False,994,0.012247200000000001,2023-11-26 03:00:00
322,social,1,4,False,994,0.008503056,2023-11-27 22:00:00
322,email,0,5,False,994,0.030618,2023-11-28 19:00:00
322,social,1,0,False,995,0.0144,2023-06-05 02:00:00
322,social,1,0,False,996,0.0144,2023-12-22 00:00:00
322,email,0,0,False,997,0.01,2023-06-02 12:00:00
322,search,2,1,False,997,0.033696,2023-06-03 11:00:00
322,social,1,2,False,997,0.019200000000000002,2023-06-04 03:00:00
322,direct,4,3,True,997,0.25,2023-06-05 09:00:00
322,email,0,0,False,998,0.01,2023-03-23 08:00:00
323,social,1,0,False,999,0.0144,2023-01-16 20:00:00
323,email,0,0,False,1000,0.01,2023-11-05 00:00:00
323,search,2,1,False,1000,0.033696,2023-11-06 02:00:00
323,retargeting,3,2,False,1000,0.08736000000000001,2023-11-07 17:00:00
323,retargeting,3,3,False,1000,0.09827999999999999,2023-11-08 21:00:00
323,email,0,0,False,1001,0.01,2023-10-25 01:00:00
323,direct,4,1,False,1001,0.25,2023-10-26 20:00:00
323,retargeting,3,0,False,1002,0.0056,2023-06-03 15:00:00
323,social,1,1,False,1002,0.0084,2023-06-04 05:00:00
323,email,0,2,False,1002,0.06,2023-06-05 12:00:00
323,direct,4,0,False,1003,0.25,2023-10-20 22:00:00
323,social,1,1,False,1003,0.0084,2023-10-21 16:00:00
323,retargeting,3,2,False,1003,0.04703999999999999,2023-10-22 16:00:00
324,social,1,0,False,1004,0.0324,2023-08-12 22:00:00
324,email,0,1,False,1004,0.04032,2023-08-13 02:00:00
324,search,2,2,False,1004,0.04914,2023-08-14 00:00:00
324,search,2,3,False,1004,0.053071200000000006,2023-08-15 02:00:00
324,retargeting,3,0,False,1005,0.01344,2023-03-18 05:00:00
324,direct,4,1,False,1005,0.04000000000000001,2023-03-19 06:00:00
